time,position,SSID,Mac_address,RSSI
2025-05-26 10:50:51,"x=-3.47, y=11.37, z=0.0","LAB337_EX(2.4G), jerryma, LAB335-1, NYCU-Guest, NYCU-Seminar, BMELabIII, ASUS_A8_2G, eduroam, NYCU, D-Link_DIR-612, DIRECT-34-HP M283 LaserJet, AIUVL, DIRECT-79-HP M227f LaserJet, BMELab, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, PM2.5_Setup_E4, APL_ASUS, DIRECT-3E-HP Color LJ 4303, WYTN_RD-LAB, Lab542, Android_9429, DIRECT-524ABFA7, DIRECT-00-HP , LAB539","34:97:F6:A6:80:40, F2:1A:15:DC:E4:ED, 40:86:CB:DF:DB:C8, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 14:DA:E9:80:B0:34, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, 48:EE:0C:A9:21:B0, AA:3B:76:CB:18:34, 10:7C:61:DA:BF:A6, 4E:EB:BD:6F:EC:79, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, 74:DA:38:C7:D3:E5, 10:C3:7B:C5:F8:00, BE:0F:F3:F6:CA:3E, A8:5E:45:9A:82:60, A0:36:BC:0E:7A:B8, 02:2E:5A:12:9E:45, 3A:1A:52:4A:3F:A7, 5E:60:BA:41:C6:00, 08:BF:B8:67:9F:B0","-54, -60, -63, -65, -65, -65, -65, -66, -66, -68, -68, -68, -69, -69, -76, -77, -77, -77, -77, -79, -81, -82, -85, -86, -86, -88, -89"
2025-05-26 10:50:55,"x=-3.52, y=11.4, z=0.0","jerryma, D-Link_DIR-612, LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, NYCU, LAB335-1, BMELabIII, AIUVL, eduroam, NYCU-Guest, NYCU-Seminar, DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, APL_ASUS, BMELab, NYCU-Guest, NYCU-Seminar, NYCU, PM2.5_Setup_E4, eduroam, DIRECT-3E-HP Color LJ 4303, Lab542, arai2, Android_9429, DIRECT-524ABFA7, WYTN_RD-LAB, ARA_Public, NYCU-Guest, DIRECT-00-HP , LAB539","F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, 34:97:F6:A6:80:40, AA:3B:76:CB:18:34, F4:2E:7F:D3:10:82, 40:86:CB:DF:DB:C8, 14:DA:E9:80:B0:34, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, 10:C3:7B:C5:F8:00, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A2, 74:DA:38:C7:D3:E5, F4:2E:7F:D2:93:A0, BE:0F:F3:F6:CA:3E, A0:36:BC:0E:7A:B8, DA:E3:E5:C9:A9:E4, 02:2E:5A:12:9E:45, 3A:1A:52:4A:3F:A7, A8:5E:45:9A:82:60, DA:E3:E5:C9:A9:E7, F4:2E:7F:D4:D4:03, 5E:60:BA:41:C6:00, 08:BF:B8:67:9F:B0","-57, -61, -61, -64, -66, -66, -66, -66, -67, -67, -67, -67, -67, -74, -75, -77, -77, -78, -78, -79, -80, -85, -87, -87, -87, -87, -88, -89, -89, -90"
2025-05-26 10:50:59,"x=-3.54, y=11.4, z=0.0","DIRECT-34-HP M283 LaserJet, LAB337_EX(2.4G), D-Link_DIR-612, jerryma, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, AIUVL, APL_ASUS, BMELab, BMELabIII, eduroam, NYCU-Guest, NYCU-Seminar, NYCU, LAB335-1, Lab542, NYCU, NYCU-Guest, PM2.5_Setup_E4, DIRECT-524ABFA7, DIRECT-3E-HP Color LJ 4303, NYCU, Lab332, WYTN_RD-Meeting, ARA_Public, Android_9429","AA:3B:76:CB:18:34, 34:97:F6:A6:80:40, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 10:7C:61:DA:BF:A6, 10:C3:7B:C5:F8:00, AC:9E:17:79:CE:50, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:82, 40:86:CB:DF:DB:C8, A0:36:BC:0E:7A:B8, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, 74:DA:38:C7:D3:E5, 3A:1A:52:4A:3F:A7, BE:0F:F3:F6:CA:3E, F4:2E:7F:D4:D4:02, BC:0F:9A:51:BC:BC, A8:5E:45:9A:73:80, DA:5F:E5:C9:A6:52, 02:2E:5A:12:9E:45","-53, -54, -57, -61, -62, -64, -67, -68, -68, -70, -72, -72, -72, -75, -79, -83, -84, -84, -84, -85, -85, -87, -89, -90, -92, -93"
2025-05-26 10:51:12,"x=-3.54, y=11.4, z=0.0","LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, jerryma, AIUVL, DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, APL_ASUS, NYCU-Seminar, LAB335-1, eduroam, NYCU, NYCU-Guest, BMELab, NYCU, PM2.5_Setup_E4, DIRECT-524ABFA7, NYCU-Guest, NYCU-Seminar, eduroam, WYTN_RD-LAB, WYTN_RD-Meeting, arai2, arai2, Android_9429, DIRECT-3E-HP Color LJ 4303, arai, ARA_Public","34:97:F6:A6:80:40, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, 10:7C:61:DA:BF:A6, 4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, 10:C3:7B:C5:F8:00, F4:2E:7F:D3:10:84, 40:86:CB:DF:DB:C8, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A2, 74:DA:38:C7:D3:E5, 3A:1A:52:4A:3F:A7, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, A8:5E:45:9A:82:60, A8:5E:45:9A:73:80, DA:5F:E5:C9:A6:50, DA:E3:E5:C9:A9:E4, 02:2E:5A:12:9E:45, BE:0F:F3:F6:CA:3E, DA:5F:E5:C9:A6:51, DA:5F:E5:C9:A6:52","-52, -56, -59, -61, -63, -65, -66, -67, -69, -69, -70, -70, -70, -72, -78, -79, -81, -82, -82, -82, -83, -85, -88, -89, -89, -90, -91, -92"
2025-05-26 10:51:16,"x=-3.19, y=11.47, z=0.0","LAB337_EX(2.4G), D-Link_DIR-612, DIRECT-34-HP M283 LaserJet, ASUS_A8_2G, eduroam, NYCU-Guest, NYCU-Seminar, NYCU, jerryma, DIRECT-79-HP M227f LaserJet, AIUVL, BMELab, BMELabIII, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, APL_ASUS, LAB335-1, WYTN_RD-LAB, DIRECT-3E-HP Color LJ 4303, PM2.5_Setup_E4, Lab542, LAB540, LAB539, arai, WYTN_RD-Meeting","34:97:F6:A6:80:40, 48:EE:0C:A9:21:B0, AA:3B:76:CB:18:34, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:82, F2:1A:15:DC:E4:ED, 4E:EB:BD:6F:EC:79, 10:7C:61:DA:BF:A6, AC:9E:17:79:CE:50, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, 10:C3:7B:C5:F8:00, 40:86:CB:DF:DB:C8, A8:5E:45:9A:82:60, BE:0F:F3:F6:CA:3E, 74:DA:38:C7:D3:E5, A0:36:BC:0E:7A:B8, 10:7C:61:E6:63:74, 08:BF:B8:67:9F:B0, DA:5F:E5:C9:A6:51, A8:5E:45:9A:73:80","-50, -55, -56, -57, -62, -62, -62, -63, -65, -65, -68, -69, -71, -76, -76, -76, -76, -77, -79, -80, -83, -84, -86, -88, -90, -92, -92"
2025-05-26 10:51:23,"x=-2.85, y=11.54, z=0.0","D-Link_DIR-612, ASUS_A8_2G, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, jerryma, BMELabIII, DIRECT-34-HP M283 LaserJet, DIRECT-79-HP M227f LaserJet, AIUVL, LAB337_EX(2.4G), BMELab, APL_ASUS, PM2.5_Setup_E4, NYCU, NYCU-Seminar, eduroam, LAB335-1, DIRECT-524ABFA7, DIRECT-3E-HP Color LJ 4303, NYCU-Guest, WYTN_RD-LAB, NYCU, Android_9429, CHT Wi-Fi(HiNet), arai2, arai, ARA_Public, Lab542, LAB539","48:EE:0C:A9:21:B0, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F2:1A:15:DC:E4:ED, 14:DA:E9:80:B0:34, AA:3B:76:CB:18:34, 4E:EB:BD:6F:EC:79, 10:7C:61:DA:BF:A6, 34:97:F6:A6:80:40, AC:9E:17:79:CE:50, 10:C3:7B:C5:F8:00, 74:DA:38:C7:D3:E5, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, 40:86:CB:DF:DB:C8, 3A:1A:52:4A:3F:A7, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A3, A8:5E:45:9A:82:60, F4:2E:7F:D4:D4:02, 02:2E:5A:12:9E:45, 10:62:EB:C4:48:21, DA:5F:E5:C9:A6:50, DA:5F:E5:C9:A6:51, DA:5F:E5:C9:A6:52, A0:36:BC:0E:7A:B8, 08:BF:B8:67:9F:B0","-57, -57, -58, -58, -58, -58, -59, -61, -62, -63, -63, -65, -70, -72, -77, -78, -79, -80, -80, -82, -83, -84, -85, -87, -87, -88, -89, -89, -91, -91, -94"
2025-05-26 10:51:26,"x=-2.53, y=11.62, z=0.0","LAB337_EX(2.4G), ASUS_A8_2G, NYCU-Seminar, D-Link_DIR-612, jerryma, NYCU-Guest, DIRECT-79-HP M227f LaserJet, eduroam, BMELab, NYCU, DIRECT-34-HP M283 LaserJet, AIUVL, APL_ASUS, NYCU-Seminar, BMELabIII, NYCU-Guest, eduroam, NYCU, DIRECT-3E-HP Color LJ 4303, WYTN_RD-LAB, DIRECT-524ABFA7, Lab542, PM2.5_Setup_E4, WYTN_RD-Meeting, CHT Wi-Fi(HiNet)","34:97:F6:A6:80:40, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:84, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, F4:2E:7F:D3:10:83, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:80, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:82, AA:3B:76:CB:18:34, 10:7C:61:DA:BF:A6, 10:C3:7B:C5:F8:00, F4:2E:7F:D2:93:A4, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, BE:0F:F3:F6:CA:3E, A8:5E:45:9A:82:60, 3A:1A:52:4A:3F:A7, A0:36:BC:0E:7A:B8, 74:DA:38:C7:D3:E5, A8:5E:45:9A:73:80, 10:62:EB:C4:48:21","-52, -52, -62, -63, -63, -63, -63, -64, -64, -65, -65, -68, -69, -74, -74, -75, -75, -75, -78, -82, -83, -84, -87, -88, -92"
2025-05-26 10:51:30,"x=-2.53, y=11.62, z=0.0","LAB337_EX(2.4G), D-Link_DIR-612, DIRECT-79-HP M227f LaserJet, BMELabIII, DIRECT-34-HP M283 LaserJet, BMELab, ASUS_A8_2G, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, AIUVL, APL_ASUS, LAB334, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, jerryma, WYTN_RD-LAB, DIRECT-3E-HP Color LJ 4303, LAB335-1, PM2.5_Setup_E4, arai2, ARA_Public, arai, DIRECT-524ABFA7, LAB539, CHT Wi-Fi(HiNet)","34:97:F6:A6:80:40, 48:EE:0C:A9:21:B0, 4E:EB:BD:6F:EC:79, 14:DA:E9:80:B0:34, AA:3B:76:CB:18:34, AC:9E:17:79:CE:50, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 10:7C:61:DA:BF:A6, 10:C3:7B:C5:F8:00, 10:27:F5:E0:85:37, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F2:1A:15:DC:E4:ED, A8:5E:45:9A:82:60, BE:0F:F3:F6:CA:3E, 40:86:CB:DF:DB:C8, 74:DA:38:C7:D3:E5, DA:5F:E5:C9:A6:50, DA:5F:E5:C9:A6:52, DA:5F:E5:C9:A6:51, 3A:1A:52:4A:3F:A7, 08:BF:B8:67:9F:B0, 1C:5F:2B:25:10:01","-53, -54, -59, -59, -61, -65, -65, -66, -66, -66, -66, -68, -70, -70, -71, -71, -71, -71, -76, -79, -79, -81, -84, -85, -85, -85, -85, -90, -92"
2025-05-26 10:51:37,"x=-2.21, y=11.72, z=0.0","LAB337_EX(2.4G), jerryma, DIRECT-34-HP M283 LaserJet, DIRECT-79-HP M227f LaserJet, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, BMELab, D-Link_DIR-612, APL_ASUS, ASUS_A8_2G, BMELabIII, AIUVL, LAB334, NYCU-Guest, NYCU-Seminar, eduroam, NYCU, PM2.5_Setup_E4, DIRECT-524ABFA7, WYTN_RD-LAB, Android_9429, LAB539, NYCU","34:97:F6:A6:80:40, F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, AC:9E:17:79:CE:50, 48:EE:0C:A9:21:B0, 10:C3:7B:C5:F8:00, F0:2F:74:E2:C4:A8, 14:DA:E9:80:B0:34, 10:7C:61:DA:BF:A6, 10:27:F5:E0:85:37, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, 74:DA:38:C7:D3:E5, 3A:1A:52:4A:3F:A7, A8:5E:45:9A:82:60, 02:2E:5A:12:9E:45, 08:BF:B8:67:9F:B0, F4:2E:7F:D2:C6:C2","-50, -56, -56, -61, -63, -63, -63, -63, -63, -64, -65, -67, -68, -69, -70, -75, -75, -76, -76, -77, -79, -80, -89, -89, -92"
2025-05-26 10:51:40,"x=-1.93, y=11.8, z=0.0","jerryma, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, DIRECT-79-HP M227f LaserJet, LAB337_EX(2.4G), BMELabIII, AIUVL, LAB334, ASUS_A8_2G, NYCU-Guest, NYCU-Seminar, eduroam, NYCU, APL_ASUS, NYCU, eduroam, PM2.5_Setup_E4, NYCU-Guest, WYTN_RD-LAB, BMELab, DIRECT-3E-HP Color LJ 4303, Android_9429, Lab542, ARA_Public, WYTN_RD-Meeting","F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, 4E:EB:BD:6F:EC:79, 34:97:F6:A6:80:40, 14:DA:E9:80:B0:34, 10:7C:61:DA:BF:A6, 10:27:F5:E0:85:37, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, 10:C3:7B:C5:F8:00, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A0, 74:DA:38:C7:D3:E5, F4:2E:7F:D2:93:A3, A8:5E:45:9A:82:60, AC:9E:17:79:CE:50, BE:0F:F3:F6:CA:3E, 02:2E:5A:12:9E:45, A0:36:BC:0E:7A:B8, DA:5F:E5:C9:A6:52, A8:5E:45:9A:73:80","-53, -54, -56, -60, -62, -64, -64, -69, -69, -71, -71, -72, -72, -73, -80, -81, -81, -82, -82, -82, -82, -87, -87, -88, -93"
2025-05-26 10:51:47,"x=-1.68, y=11.89, z=0.0","DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, jerryma, DIRECT-34-HP M283 LaserJet, LAB337_EX(2.4G), NYCU, BMELabIII, NYCU-Seminar, eduroam, NYCU-Guest, LAB334, AIUVL, BMELab, APL_ASUS, D-Link_DIR-612, NYCU-Seminar, NYCU-Guest, WYTN_RD-LAB, eduroam, NYCU, LAB335-1, PM2.5_Setup_E4, DIRECT-524ABFA7, DIRECT-3E-HP Color LJ 4303, Lab542, Android_9429, .1.Free Wi-Fi","4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, 34:97:F6:A6:80:40, F4:2E:7F:D3:10:82, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, 10:27:F5:E0:85:37, 10:7C:61:DA:BF:A6, AC:9E:17:79:CE:50, 10:C3:7B:C5:F8:00, 48:EE:0C:A9:21:B0, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A3, A8:5E:45:9A:82:60, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, 40:86:CB:DF:DB:C8, 74:DA:38:C7:D3:E5, 3A:1A:52:4A:3F:A7, BE:0F:F3:F6:CA:3E, A0:36:BC:0E:7A:B8, 02:2E:5A:12:9E:45, 10:62:EB:C4:48:23","-52, -53, -54, -54, -56, -67, -68, -69, -70, -70, -70, -71, -71, -72, -77, -78, -79, -79, -80, -80, -82, -82, -83, -84, -85, -86, -91"
2025-05-26 10:51:58,"x=-1.25, y=12.19, z=0.0","jerryma, D-Link_DIR-612, DIRECT-79-HP M227f LaserJet, DIRECT-34-HP M283 LaserJet, LAB337_EX(2.4G), BMELabIII, APL_ASUS, NYCU-Guest, NYCU-Seminar, NYCU, ASUS_A8_2G, eduroam, AIUVL, LAB334, BMELab, WYTN_RD-LAB, NYCU, eduroam, NYCU-Guest, NYCU-Seminar, LAB335-1, DIRECT-3E-HP Color LJ 4303, PM2.5_Setup_E4, LAB539, WYTN_RD-Meeting","F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, 4E:EB:BD:6F:EC:79, AA:3B:76:CB:18:34, 34:97:F6:A6:80:40, 14:DA:E9:80:B0:34, 10:C3:7B:C5:F8:00, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:82, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:80, 10:7C:61:DA:BF:A6, 10:27:F5:E0:85:37, AC:9E:17:79:CE:50, A8:5E:45:9A:82:60, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, 40:86:CB:DF:DB:C8, BE:0F:F3:F6:CA:3E, 74:DA:38:C7:D3:E5, 08:BF:B8:67:9F:B0, A8:5E:45:9A:73:80","-54, -58, -62, -62, -62, -64, -69, -70, -70, -71, -71, -72, -72, -75, -75, -81, -82, -83, -83, -83, -85, -85, -86, -93, -94"
2025-05-26 10:52:01,"x=-1.29, y=12.28, z=0.0","LAB337_EX(2.4G), D-Link_DIR-612, jerryma, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, BMELabIII, DIRECT-34-HP M283 LaserJet, BMELab, NYCU-Guest, AIUVL, NYCU, NYCU-Seminar, eduroam, APL_ASUS, DIRECT-3E-HP Color LJ 4303, eduroam, NYCU-Guest, NYCU-Seminar, WYTN_RD-LAB, LAB540, DIRECT-524ABFA7, PM2.5_Setup_E4, WYTN_RD-Meeting, .1.Free Wi-Fi, Android_9429, Lab542, CHT Wi-Fi(HiNet)","34:97:F6:A6:80:40, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 14:DA:E9:80:B0:34, AA:3B:76:CB:18:34, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:83, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, 10:C3:7B:C5:F8:00, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, A8:5E:45:9A:82:60, 10:7C:61:E6:63:74, 3A:1A:52:4A:3F:A7, 74:DA:38:C7:D3:E5, A8:5E:45:9A:73:80, 10:62:EB:C4:48:23, 02:2E:5A:12:9E:45, A0:36:BC:0E:7A:B8, 10:62:EB:C4:48:21","-54, -55, -55, -55, -58, -61, -63, -65, -71, -71, -72, -72, -73, -77, -79, -83, -85, -85, -85, -86, -86, -87, -88, -90, -90, -90, -92"
time,position,SSID,Mac_address,RSSI
2025-05-26 10:52:15,"x=-1.25, y=12.61, z=0.0","D-Link_DIR-612, DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, jerryma, LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, BMELab, BMELabIII, AIUVL, APL_ASUS, LAB334, LAB335-1, eduroam, NYCU-Guest, NYCU, NYCU-Seminar, PM2.5_Setup_E4, WYTN_RD-LAB, DIRECT-3E-HP Color LJ 4303, DIRECT-524ABFA7, WYTN_RD-Meeting","48:EE:0C:A9:21:B0, 4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 34:97:F6:A6:80:40, AA:3B:76:CB:18:34, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, AC:9E:17:79:CE:50, 14:DA:E9:80:B0:34, 10:7C:61:DA:BF:A6, 10:C3:7B:C5:F8:00, 10:27:F5:E0:85:37, 40:86:CB:DF:DB:C8, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, 74:DA:38:C7:D3:E5, A8:5E:45:9A:82:60, BE:0F:F3:F6:CA:3E, 3A:1A:52:4A:3F:A7, A8:5E:45:9A:73:80","-55, -56, -57, -60, -60, -62, -67, -67, -67, -67, -67, -68, -70, -77, -77, -79, -81, -81, -82, -82, -83, -85, -85, -86, -91"
2025-05-26 10:52:19,"x=-1.25, y=12.61, z=0.0","DIRECT-34-HP M283 LaserJet, LAB337_EX(2.4G), ASUS_A8_2G, jerryma, BMELabIII, D-Link_DIR-612, BMELab, DIRECT-79-HP M227f LaserJet, NYCU-Seminar, AIUVL, eduroam, NYCU, NYCU-Guest, NYCU, NYCU-Guest, NYCU-Seminar, eduroam, WYTN_RD-LAB, DIRECT-524ABFA7, PM2.5_Setup_E4, LAB540, Lab542, WYTN_RD-Meeting","AA:3B:76:CB:18:34, 34:97:F6:A6:80:40, F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 14:DA:E9:80:B0:34, 48:EE:0C:A9:21:B0, AC:9E:17:79:CE:50, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:84, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, A8:5E:45:9A:82:60, 3A:1A:52:4A:3F:A7, 74:DA:38:C7:D3:E5, 10:7C:61:E6:63:74, A0:36:BC:0E:7A:B8, A8:5E:45:9A:73:80","-53, -55, -61, -62, -62, -63, -65, -66, -70, -70, -71, -71, -71, -78, -79, -79, -80, -84, -85, -85, -86, -86, -95"
2025-05-26 10:52:29,"x=-1.32, y=12.89, z=0.0","DIRECT-34-HP M283 LaserJet, DIRECT-79-HP M227f LaserJet, D-Link_DIR-612, ASUS_A8_2G, BMELabIII, LAB337_EX(2.4G), jerryma, LAB335-1, AIUVL, eduroam, BMELab, NYCU-Guest, NYCU-Seminar, NYCU, DIRECT-3E-HP Color LJ 4303, NYCU-Guest, eduroam, NYCU, NYCU-Seminar, WYTN_RD-LAB, DIRECT-524ABFA7, Lab542, Android_9429, WYTN_RD-Meeting","AA:3B:76:CB:18:34, 4E:EB:BD:6F:EC:79, 48:EE:0C:A9:21:B0, F0:2F:74:E2:C4:A8, 14:DA:E9:80:B0:34, 34:97:F6:A6:80:40, F2:1A:15:DC:E4:ED, 40:86:CB:DF:DB:C8, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:80, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:82, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, A8:5E:45:9A:82:60, 3A:1A:52:4A:3F:A7, A0:36:BC:0E:7A:B8, 02:2E:5A:12:9E:45, A8:5E:45:9A:73:80","-53, -58, -60, -61, -63, -63, -64, -70, -71, -73, -74, -75, -76, -77, -78, -81, -82, -82, -82, -82, -83, -87, -90, -90"
2025-05-26 10:52:33,"x=-1.39, y=13.18, z=0.0","ASUS_A8_2G, jerryma, DIRECT-79-HP M227f LaserJet, DIRECT-34-HP M283 LaserJet, LAB337_EX(2.4G), BMELab, D-Link_DIR-612, APL_ASUS, eduroam, BMELabIII, NYCU, NYCU-Guest, NYCU-Seminar, AIUVL, NYCU, WYTN_RD-LAB, eduroam, NYCU-Seminar, DIRECT-524ABFA7, LAB335-1, DIRECT-3E-HP Color LJ 4303, Lab542, PM2.5_Setup_E4, .1.Free Wi-Fi, Android_9429, LAB539","F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 4E:EB:BD:6F:EC:79, AA:3B:76:CB:18:34, 34:97:F6:A6:80:40, AC:9E:17:79:CE:50, 48:EE:0C:A9:21:B0, 10:C3:7B:C5:F8:00, F4:2E:7F:D3:10:80, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 10:7C:61:DA:BF:A6, F4:2E:7F:D2:93:A2, A8:5E:45:9A:82:60, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A4, 3A:1A:52:4A:3F:A7, 40:86:CB:DF:DB:C8, BE:0F:F3:F6:CA:3E, A0:36:BC:0E:7A:B8, 74:DA:38:C7:D3:E5, 10:62:EB:C4:48:23, 02:2E:5A:12:9E:45, 08:BF:B8:67:9F:B0","-55, -58, -60, -65, -66, -66, -72, -72, -73, -73, -74, -74, -74, -74, -82, -82, -84, -84, -84, -85, -86, -87, -89, -91, -91, -94"
